#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LITAF	TLR4	9606.ENSP00000459533	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.444	0.457
LITAF	MYD88	9606.ENSP00000459533	9606.ENSP00000401399	0	0	0	0	0.092	0	0	0.411	0.442
LITAF	VDR	9606.ENSP00000459533	9606.ENSP00000447173	0	0	0	0	0	0	0	0.438	0.438
LMO2	SPI1	9606.ENSP00000257818	9606.ENSP00000227163	0	0	0	0	0.309	0	0	0.820	0.871
LMO2	PECAM1	9606.ENSP00000257818	9606.ENSP00000457421	0	0	0	0	0.125	0	0	0.366	0.422
LMO2	NUP214	9606.ENSP00000257818	9606.ENSP00000352400	0	0	0	0	0.064	0	0	0.418	0.431
LMO2	MN1	9606.ENSP00000257818	9606.ENSP00000304956	0	0	0	0	0	0.296	0	0.271	0.464
LMO2	STAT3	9606.ENSP00000257818	9606.ENSP00000264657	0	0	0	0	0	0.115	0	0.421	0.465
LMO2	MME	9606.ENSP00000257818	9606.ENSP00000418525	0	0	0	0	0	0	0	0.472	0.472
LMO2	PTPRC	9606.ENSP00000257818	9606.ENSP00000411355	0	0	0	0	0.143	0.056	0	0.421	0.491
LMO2	PRDM5	9606.ENSP00000257818	9606.ENSP00000264808	0	0	0	0	0	0.076	0	0.482	0.501
LMO2	NFE2	9606.ENSP00000257818	9606.ENSP00000439120	0	0	0	0	0.088	0	0	0.494	0.518
LMO2	NOTCH1	9606.ENSP00000257818	9606.ENSP00000277541	0	0	0	0	0	0.059	0	0.556	0.565
LMO2	TAL1	9606.ENSP00000257818	9606.ENSP00000294339	0	0	0	0	0.661	0.954	0.600	0.992	0.999
LMTK2	RGS19	9606.ENSP00000297293	9606.ENSP00000378483	0	0	0	0	0	0	0	0.476	0.476
LMTK2	ZDHHC18	9606.ENSP00000297293	9606.ENSP00000363257	0	0	0	0	0	0	0	0.497	0.497
LMTK2	TOM1	9606.ENSP00000297293	9606.ENSP00000413697	0	0	0	0	0	0	0	0.642	0.642
LOC93432	PYGM	9606.ENSP00000447431	9606.ENSP00000164139	0.069	0	0	0	0.063	0	0.900	0.235	0.924
LOC93432	PYGL	9606.ENSP00000447431	9606.ENSP00000216392	0.069	0	0	0	0.063	0	0.900	0.225	0.923
LOC93432	TALDO1	9606.ENSP00000447431	9606.ENSP00000321259	0.119	0	0	0	0.062	0.499	0	0.128	0.590
LOC93432	MGAM	9606.ENSP00000447431	9606.ENSP00000447378	0	0	0	0.958	0	0	0.900	0.423	0.901
LOXHD1	TRIOBP	9606.ENSP00000300591	9606.ENSP00000384312	0	0	0	0	0.064	0	0	0.391	0.405
LOXHD1	MYO7A	9606.ENSP00000300591	9606.ENSP00000386331	0	0	0	0	0	0	0	0.557	0.557
LPAR1	NFKBIA	9606.ENSP00000363553	9606.ENSP00000216797	0	0	0	0	0	0.062	0.900	0.112	0.909
LPAR1	RHOB	9606.ENSP00000363553	9606.ENSP00000272233	0	0	0	0	0.068	0.056	0	0.397	0.423
LPAR1	ZCCHC6	9606.ENSP00000363553	9606.ENSP00000365130	0	0	0	0	0	0	0	0.441	0.441
LPAR1	SLC9A3R2	9606.ENSP00000363553	9606.ENSP00000408005	0	0	0	0	0.076	0.249	0	0.404	0.550
LPAR1	RHOA	9606.ENSP00000363553	9606.ENSP00000400175	0	0	0	0	0	0.056	0	0.607	0.613
LPAR1	LYN	9606.ENSP00000363553	9606.ENSP00000428924	0	0	0	0	0	0.056	0.900	0.063	0.903
LPAR1	LPAR2	9606.ENSP00000363553	9606.ENSP00000443256	0	0	0	0.949	0	0	0.900	0.919	0.904
LPAR2	TRIP6	9606.ENSP00000443256	9606.ENSP00000200457	0	0	0	0	0.062	0.677	0.900	0.987	0.999
LPAR2	NFKBIA	9606.ENSP00000443256	9606.ENSP00000216797	0	0	0	0	0	0.062	0.900	0.049	0.903
LPAR2	RAB3D	9606.ENSP00000443256	9606.ENSP00000222120	0	0	0	0	0	0	0	0.428	0.428
LPAR2	SLA	9606.ENSP00000443256	9606.ENSP00000394049	0	0	0	0	0	0	0	0.569	0.569
LPAR2	RHOA	9606.ENSP00000443256	9606.ENSP00000400175	0	0	0	0	0	0.056	0.900	0.460	0.944
LPAR2	SLC9A3R2	9606.ENSP00000443256	9606.ENSP00000408005	0	0	0	0	0.049	0.690	0.900	0.988	0.999
LPAR2	LYN	9606.ENSP00000443256	9606.ENSP00000428924	0	0	0	0	0	0.056	0.900	0	0.901
LPCAT2	PLIN3	9606.ENSP00000262134	9606.ENSP00000221957	0	0	0	0	0	0	0	0.525	0.525
LPCAT2	LPCAT3	9606.ENSP00000262134	9606.ENSP00000261407	0	0	0	0	0.063	0.153	0.800	0.752	0.955
LPCAT2	MBOAT2	9606.ENSP00000262134	9606.ENSP00000302177	0	0	0	0	0.063	0.153	0	0.550	0.611
LPCAT2	PLB1	9606.ENSP00000262134	9606.ENSP00000330442	0	0	0	0	0.069	0	0.650	0	0.660
LPCAT3	MLF2	9606.ENSP00000261407	9606.ENSP00000203630	0	0	0	0	0.062	0	0	0.583	0.592
LPCAT3	PRCP	9606.ENSP00000261407	9606.ENSP00000377055	0	0	0	0	0	0	0	0.446	0.446
LPCAT3	TM9SF2	9606.ENSP00000261407	9606.ENSP00000365567	0	0	0	0	0.066	0	0	0.463	0.477
LPCAT3	SAT1	9606.ENSP00000261407	9606.ENSP00000368572	0	0	0	0	0.056	0	0	0.569	0.575
LPCAT3	PLB1	9606.ENSP00000261407	9606.ENSP00000330442	0	0	0	0	0	0	0.650	0.085	0.666
LPCAT3	MBOAT2	9606.ENSP00000261407	9606.ENSP00000302177	0	0	0	0.638	0	0	0.800	0.846	0.860
LPCAT3	LPPR2	9606.ENSP00000261407	9606.ENSP00000466898	0	0	0	0	0	0.101	0.900	0.065	0.908
LPCAT3	PISD	9606.ENSP00000261407	9606.ENSP00000371586	0	0	0	0	0.062	0.076	0.900	0.315	0.932
LPPR2	MBOAT7	9606.ENSP00000466898	9606.ENSP00000245615	0	0	0	0	0	0.069	0.900	0.065	0.905
LPPR2	MBOAT2	9606.ENSP00000466898	9606.ENSP00000302177	0	0	0	0	0	0.069	0.900	0.190	0.918
LPPR2	TMCC1	9606.ENSP00000466898	9606.ENSP00000376930	0	0	0	0	0	0	0	0.480	0.480
LRFN1	RALY	9606.ENSP00000248668	9606.ENSP00000246194	0	0	0	0	0.049	0.143	0	0.460	0.521
LRFN1	NTNG2	9606.ENSP00000248668	9606.ENSP00000376921	0	0	0	0	0.076	0.167	0	0.457	0.545
LRFN1	RTN3	9606.ENSP00000248668	9606.ENSP00000367050	0	0	0	0	0.062	0.078	0.600	0.056	0.629
LRFN2	TNS3	9606.ENSP00000345985	9606.ENSP00000312143	0	0	0	0	0	0.109	0	0.365	0.410
LRFN2	TUFT1	9606.ENSP00000345985	9606.ENSP00000357842	0	0	0	0	0	0	0	0.496	0.496
LRFN2	NTNG2	9606.ENSP00000345985	9606.ENSP00000376921	0	0	0	0	0.096	0.167	0	0.456	0.554
LRFN2	RTN3	9606.ENSP00000345985	9606.ENSP00000367050	0	0	0	0	0.091	0.078	0.600	0.126	0.667
LRG1	TNFSF14	9606.ENSP00000302621	9606.ENSP00000469049	0	0	0	0	0.088	0	0	0.401	0.430
LRG1	STEAP4	9606.ENSP00000302621	9606.ENSP00000369419	0	0	0	0	0.193	0	0	0.402	0.498
LRG1	SERPINA1	9606.ENSP00000302621	9606.ENSP00000416066	0	0	0	0	0.108	0	0	0.562	0.593
LRG1	TGFBR2	9606.ENSP00000302621	9606.ENSP00000351905	0	0	0	0	0.062	0.345	0	0.435	0.622
LRP1	NGFR	9606.ENSP00000243077	9606.ENSP00000172229	0	0	0	0	0.069	0	0	0.468	0.483
LRP1	RTN3	9606.ENSP00000243077	9606.ENSP00000367050	0	0	0	0	0.062	0	0	0.388	0.401
LRP1	MERTK	9606.ENSP00000243077	9606.ENSP00000295408	0	0	0	0	0.062	0.056	0	0.391	0.413
LRP1	STAT3	9606.ENSP00000243077	9606.ENSP00000264657	0	0	0	0	0	0	0	0.444	0.444
LRP1	PDGFD	9606.ENSP00000243077	9606.ENSP00000376865	0	0	0	0	0	0	0	0.448	0.448
LRP1	PSEN1	9606.ENSP00000243077	9606.ENSP00000326366	0	0	0	0	0.063	0	0	0.481	0.493
LRP1	MME	9606.ENSP00000243077	9606.ENSP00000418525	0	0	0	0	0	0	0	0.514	0.514
LRP1	TIMP2	9606.ENSP00000243077	9606.ENSP00000262768	0	0	0	0	0.162	0	0	0.448	0.518
LRP1	SERPINA1	9606.ENSP00000243077	9606.ENSP00000416066	0	0	0	0	0.060	0.362	0	0.276	0.529
LRP1	MAPK3	9606.ENSP00000243077	9606.ENSP00000263025	0	0	0	0	0.064	0	0	0.547	0.558
LRP1	SORT1	9606.ENSP00000243077	9606.ENSP00000256637	0	0	0	0	0.076	0.056	0	0.552	0.575
LRP1	MBP	9606.ENSP00000243077	9606.ENSP00000380958	0	0	0	0	0.062	0	0	0.615	0.624
LRP1	SIRPA	9606.ENSP00000243077	9606.ENSP00000382941	0	0	0	0	0.147	0	0	0.579	0.625
LRP1	TLR4	9606.ENSP00000243077	9606.ENSP00000363089	0	0	0	0	0.076	0.056	0	0.647	0.665
LRP1	PICALM	9606.ENSP00000243077	9606.ENSP00000377015	0	0	0	0	0.063	0	0	0.674	0.682
LRP1	MMP9	9606.ENSP00000243077	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.936	0.938
LRP1	PLAU	9606.ENSP00000243077	9606.ENSP00000361850	0	0	0	0	0	0.056	0.900	0.868	0.986
LRP1	LRPAP1	9606.ENSP00000243077	9606.ENSP00000421922	0	0	0	0	0	0.887	0.800	0.787	0.994
LRP1	PLAUR	9606.ENSP00000243077	9606.ENSP00000339328	0	0	0	0	0	0.270	0.900	0.980	0.998
LRP10	STAB1	9606.ENSP00000352601	9606.ENSP00000312946	0	0	0	0	0	0.151	0	0.594	0.641
LRP10	MARVELD1	9606.ENSP00000352601	9606.ENSP00000441365	0	0	0	0	0.062	0	0	0.502	0.513
LRPAP1	RAB3D	9606.ENSP00000421922	9606.ENSP00000222120	0	0	0	0	0	0	0	0.720	0.720
LRPAP1	RAB35	9606.ENSP00000421922	9606.ENSP00000229340	0	0	0	0	0	0	0	0.539	0.539
LRPAP1	RAC2	9606.ENSP00000421922	9606.ENSP00000249071	0	0	0	0	0	0	0	0.519	0.519
LRPAP1	RAF1	9606.ENSP00000421922	9606.ENSP00000251849	0	0	0	0	0.055	0.192	0	0.558	0.633
LRPAP1	SORT1	9606.ENSP00000421922	9606.ENSP00000256637	0	0	0	0	0	0.873	0	0.105	0.881
LRPAP1	SORL1	9606.ENSP00000421922	9606.ENSP00000260197	0	0	0	0	0	0.881	0	0.294	0.912
LRPAP1	RAPGEF2	9606.ENSP00000421922	9606.ENSP00000264431	0	0	0	0	0	0	0	0.593	0.593
LRPAP1	RAB1B	9606.ENSP00000421922	9606.ENSP00000310226	0	0	0	0	0.063	0	0	0.540	0.550
LRPAP1	TLN1	9606.ENSP00000421922	9606.ENSP00000316029	0	0	0	0	0	0	0	0.469	0.469
LRPAP1	RTN4	9606.ENSP00000421922	9606.ENSP00000337838	0	0	0	0	0	0.064	0	0.483	0.495
LRPAP1	SIPA1L2	9606.ENSP00000421922	9606.ENSP00000355589	0	0	0	0	0	0	0	0.404	0.404
LRPAP1	PRCP	9606.ENSP00000421922	9606.ENSP00000377055	0	0	0	0	0	0	0	0.498	0.497
LRPAP1	SIPA1	9606.ENSP00000421922	9606.ENSP00000377771	0	0	0	0	0.103	0	0	0.365	0.406
LRPAP1	RGS14	9606.ENSP00000421922	9606.ENSP00000386229	0	0	0	0	0	0	0	0.688	0.688
LRPAP1	RAPGEF3	9606.ENSP00000421922	9606.ENSP00000395708	0	0	0	0	0	0	0	0.976	0.976
LRPAP1	RHOA	9606.ENSP00000421922	9606.ENSP00000400175	0	0	0	0	0	0	0	0.469	0.469
LRPAP1	RASGRP4	9606.ENSP00000421922	9606.ENSP00000479844	0	0	0	0	0	0	0	0.401	0.400
LRPAP1	SIPA1L1	9606.ENSP00000421922	9606.ENSP00000450832	0	0	0	0	0.056	0	0	0.503	0.510
LRRC4	MAPK3	9606.ENSP00000249363	9606.ENSP00000263025	0	0	0	0	0	0.282	0	0.329	0.498
LRRC4	NTNG2	9606.ENSP00000249363	9606.ENSP00000376921	0	0	0	0	0.111	0.787	0.800	0.988	0.999
LRRK1	RAB7A	9606.ENSP00000373600	9606.ENSP00000265062	0	0	0	0	0	0.170	0	0.699	0.739
LRRK1	SH3GL1	9606.ENSP00000373600	9606.ENSP00000269886	0	0	0	0	0	0.241	0	0.326	0.466
LRRK1	LRRK2	9606.ENSP00000373600	9606.ENSP00000298910	0.071	0	0	0.610	0.062	0.572	0	0.718	0.706
LRRK1	SNCA	9606.ENSP00000373600	9606.ENSP00000338345	0	0	0	0	0	0.061	0	0.486	0.497
LRRK1	TBC1D2	9606.ENSP00000373600	9606.ENSP00000481721	0	0	0	0	0.068	0.181	0	0.556	0.632
LRRK2	PPIF	9606.ENSP00000298910	9606.ENSP00000225174	0.044	0	0	0	0	0.354	0	0.207	0.468
LRRK2	SLC25A11	9606.ENSP00000298910	9606.ENSP00000225665	0	0	0	0	0.062	0.486	0	0.078	0.517
LRRK2	MFN2	9606.ENSP00000298910	9606.ENSP00000235329	0	0	0	0	0.077	0.321	0	0.522	0.674
LRRK2	RAC2	9606.ENSP00000298910	9606.ENSP00000249071	0.045	0	0	0.641	0.085	0.344	0	0.335	0.445
LRRK2	SORL1	9606.ENSP00000298910	9606.ENSP00000260197	0	0	0	0	0.152	0.075	0	0.335	0.433
LRRK2	RAB2A	9606.ENSP00000298910	9606.ENSP00000262646	0.045	0	0	0.630	0.062	0.344	0	0.366	0.441
LRRK2	MAPK3	9606.ENSP00000298910	9606.ENSP00000263025	0	0	0	0.573	0	0.433	0	0.393	0.522
LRRK2	RAB7A	9606.ENSP00000298910	9606.ENSP00000265062	0	0	0	0	0.053	0.555	0	0.981	0.991
LRRK2	REM2	9606.ENSP00000298910	9606.ENSP00000267396	0.045	0	0	0	0.062	0.344	0	0.137	0.425
LRRK2	SH3GL1	9606.ENSP00000298910	9606.ENSP00000269886	0	0	0	0	0.062	0.593	0	0.326	0.720
LRRK2	RALB	9606.ENSP00000298910	9606.ENSP00000272519	0.045	0	0	0	0.062	0.344	0	0.137	0.425
LRRK2	RAB5A	9606.ENSP00000298910	9606.ENSP00000273047	0	0	0	0	0	0.429	0	0.934	0.960
LRRK2	PPP4C	9606.ENSP00000298910	9606.ENSP00000279387	0.056	0	0	0	0.064	0.428	0	0.107	0.488
LRRK2	RILPL2	9606.ENSP00000298910	9606.ENSP00000280571	0	0	0	0	0	0	0	0.419	0.419
LRRK2	TPCN2	9606.ENSP00000298910	9606.ENSP00000294309	0	0	0	0	0.065	0.069	0	0.550	0.574
LRRK2	S100A8	9606.ENSP00000298910	9606.ENSP00000357722	0	0	0	0	0.213	0.270	0	0	0.400
LRRK2	MAP2K4	9606.ENSP00000298910	9606.ENSP00000410402	0	0	0	0.559	0	0.298	0	0.356	0.400
LRRK2	PTPRC	9606.ENSP00000298910	9606.ENSP00000411355	0	0	0	0	0.173	0.254	0	0.112	0.405
LRRK2	MYO1F	9606.ENSP00000298910	9606.ENSP00000344871	0	0	0	0	0.111	0.351	0	0.054	0.407
LRRK2	TLR1	9606.ENSP00000298910	9606.ENSP00000354932	0	0	0	0	0.257	0.113	0	0.177	0.410
LRRK2	RNASEL	9606.ENSP00000298910	9606.ENSP00000356530	0.077	0	0	0	0.082	0.343	0	0.091	0.426
LRRK2	PTGS2	9606.ENSP00000298910	9606.ENSP00000356438	0	0	0	0	0.098	0.297	0	0.181	0.435
LRRK2	STK38L	9606.ENSP00000298910	9606.ENSP00000373684	0	0	0	0	0.065	0.213	0	0.298	0.438
LRRK2	TLR4	9606.ENSP00000298910	9606.ENSP00000363089	0	0	0	0	0.214	0.113	0	0.283	0.456
LRRK2	RIT1	9606.ENSP00000298910	9606.ENSP00000357305	0.045	0	0	0	0.062	0.344	0	0.190	0.460
LRRK2	ZNF746	9606.ENSP00000298910	9606.ENSP00000395007	0	0	0	0	0.062	0.139	0	0.401	0.473
LRRK2	SIAH1	9606.ENSP00000298910	9606.ENSP00000349156	0	0	0	0	0	0.107	0	0.453	0.491
LRRK2	RILPL1	9606.ENSP00000298910	9606.ENSP00000366070	0	0	0	0	0.060	0	0	0.481	0.491
LRRK2	PANK2	9606.ENSP00000298910	9606.ENSP00000313377	0	0	0	0	0.056	0	0	0.518	0.526
LRRK2	TUBB4B	9606.ENSP00000298910	9606.ENSP00000341289	0	0	0	0	0.054	0.510	0	0.156	0.575
LRRK2	PKM	9606.ENSP00000298910	9606.ENSP00000320171	0.080	0	0	0	0	0.521	0	0.133	0.585
LRRK2	RAB1B	9606.ENSP00000298910	9606.ENSP00000310226	0	0	0	0.628	0.051	0.559	0	0.212	0.593
LRRK2	PSEN1	9606.ENSP00000298910	9606.ENSP00000326366	0	0	0	0	0	0.058	0	0.588	0.595
LRRK2	TUBB2A	9606.ENSP00000298910	9606.ENSP00000369703	0	0	0	0	0.054	0.508	0	0.231	0.611
LRRK2	RAB1A	9606.ENSP00000298910	9606.ENSP00000387286	0	0	0	0.629	0.051	0.559	0	0.392	0.623
LRRK2	PTEN	9606.ENSP00000298910	9606.ENSP00000361021	0	0	0	0	0.063	0.182	0	0.550	0.625
LRRK2	PRKAR1A	9606.ENSP00000298910	9606.ENSP00000376475	0.076	0	0	0	0.066	0.499	0	0.253	0.634
LRRK2	PRKACA	9606.ENSP00000298910	9606.ENSP00000309591	0	0	0	0.583	0.146	0.564	0	0.303	0.655
LRRK2	RAB5C	9606.ENSP00000298910	9606.ENSP00000447053	0	0	0	0	0	0.429	0	0.463	0.680
LRRK2	RAC1	9606.ENSP00000298910	9606.ENSP00000348461	0.045	0	0	0	0.062	0.648	0	0.133	0.690
LRRK2	VIM	9606.ENSP00000298910	9606.ENSP00000446007	0	0	0	0	0	0.680	0	0.081	0.693
LRRK2	NOD2	9606.ENSP00000298910	9606.ENSP00000300589	0	0	0	0	0.152	0	0	0.664	0.704
LRRK2	RHOA	9606.ENSP00000298910	9606.ENSP00000400175	0.045	0	0	0	0.062	0.648	0	0.423	0.794
LRRK2	SQSTM1	9606.ENSP00000298910	9606.ENSP00000374455	0	0	0	0	0.050	0.522	0	0.725	0.864
LRRK2	TUBA1A	9606.ENSP00000298910	9606.ENSP00000301071	0	0	0	0	0.054	0.837	0	0.460	0.910
LRRK2	MBP	9606.ENSP00000298910	9606.ENSP00000380958	0	0	0	0	0.087	0.877	0	0.354	0.921
LRRK2	MSN	9606.ENSP00000298910	9606.ENSP00000353408	0	0	0	0	0.062	0.892	0	0.575	0.953
LRRK2	SNCA	9606.ENSP00000298910	9606.ENSP00000338345	0	0	0	0	0.060	0.501	0	0.979	0.989
LRRK2	RAB5B	9606.ENSP00000298910	9606.ENSP00000353444	0	0	0	0	0	0.873	0	0.981	0.997
LSM10	PRMT5	9606.ENSP00000319341	9606.ENSP00000319169	0	0	0	0	0.130	0.243	0	0.455	0.610
LSP1	SELPLG	9606.ENSP00000371194	9606.ENSP00000228463	0	0	0	0	0.327	0	0	0.150	0.403
LSP1	MAPK14	9606.ENSP00000371194	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0.098	0.905
LSP1	RAC2	9606.ENSP00000371194	9606.ENSP00000249071	0	0	0	0	0.374	0.056	0	0.106	0.426
LSP1	RAF1	9606.ENSP00000371194	9606.ENSP00000251849	0	0	0	0	0	0.056	0.800	0	0.803
LSP1	TMOD1	9606.ENSP00000371194	9606.ENSP00000259365	0	0	0	0	0	0.478	0	0	0.478
LSP1	WDFY4	9606.ENSP00000371194	9606.ENSP00000320563	0	0	0	0	0.342	0.182	0	0	0.439
LSP1	MAPKAPK2	9606.ENSP00000371194	9606.ENSP00000356070	0	0	0	0	0.062	0.329	0.900	0.412	0.958
LSP1	STX11	9606.ENSP00000371194	9606.ENSP00000356540	0	0	0	0	0.495	0	0	0	0.495
LSP1	PLK3	9606.ENSP00000371194	9606.ENSP00000361275	0	0	0	0	0.062	0	0.800	0.302	0.857
LSP1	WAS	9606.ENSP00000371194	9606.ENSP00000365891	0	0	0	0	0.347	0	0	0.451	0.627
LSP1	PTPRC	9606.ENSP00000371194	9606.ENSP00000411355	0	0	0	0	0.483	0	0	0.224	0.582
LST1	TYROBP	9606.ENSP00000365261	9606.ENSP00000262629	0	0	0	0	0.434	0	0	0	0.434
LST1	TNFAIP2	9606.ENSP00000365261	9606.ENSP00000452634	0	0	0	0	0.096	0	0	0.477	0.507
LST1	NFKBIL1	9606.ENSP00000365261	9606.ENSP00000365318	0	0	0	0	0	0	0	0.605	0.605
LTA4H	NAMPT	9606.ENSP00000228740	9606.ENSP00000222553	0.049	0	0	0	0	0.391	0	0.128	0.450
LTA4H	MME	9606.ENSP00000228740	9606.ENSP00000418525	0.051	0	0.319	0	0.062	0	0	0.146	0.413
LTA4H	SOWAHD	9606.ENSP00000228740	9606.ENSP00000340975	0	0	0	0	0	0	0	0.420	0.420
LTA4H	NPEPPS	9606.ENSP00000228740	9606.ENSP00000320324	0	0	0.272	0.588	0.066	0.160	0	0.602	0.440
LTA4H	TBXAS1	9606.ENSP00000228740	9606.ENSP00000389414	0	0	0	0	0	0	0	0.519	0.519
LTA4H	SLC11A1	9606.ENSP00000228740	9606.ENSP00000233202	0.044	0	0	0	0.062	0	0	0.537	0.548
LTA4H	LTB4R	9606.ENSP00000228740	9606.ENSP00000380008	0	0	0	0	0	0	0	0.621	0.621
LTB4R	PPP1R18	9606.ENSP00000380008	9606.ENSP00000274853	0	0	0	0	0	0	0	0.424	0.424
LTB4R	TMEM184B	9606.ENSP00000380008	9606.ENSP00000355210	0	0	0	0	0	0	0	0.405	0.405
LTB4R	PPP1R3D	9606.ENSP00000380008	9606.ENSP00000360035	0	0	0	0	0	0	0	0.615	0.615
LTB4R	PADI4	9606.ENSP00000380008	9606.ENSP00000364597	0	0	0	0	0.062	0	0	0.427	0.440
LTBR	RELT	9606.ENSP00000228918	9606.ENSP00000064780	0	0	0	0	0	0	0	0.435	0.435
LTBR	TNFRSF1A	9606.ENSP00000228918	9606.ENSP00000162749	0	0	0	0.582	0.699	0	0	0.799	0.798
LTBR	NGFR	9606.ENSP00000228918	9606.ENSP00000172229	0	0	0	0	0	0	0	0.404	0.404
LTBR	MADCAM1	9606.ENSP00000228918	9606.ENSP00000215637	0	0	0	0	0	0	0	0.659	0.659
LTBR	OSM	9606.ENSP00000228918	9606.ENSP00000215781	0	0	0	0	0	0	0	0.451	0.451
LTBR	NFKBIA	9606.ENSP00000228918	9606.ENSP00000216797	0	0	0	0	0	0	0	0.505	0.505
LTBR	NBR1	9606.ENSP00000228918	9606.ENSP00000411250	0	0	0	0	0	0.415	0	0	0.414
LTBR	PRAM1	9606.ENSP00000228918	9606.ENSP00000408342	0	0	0	0	0	0	0	0.420	0.420
LTBR	MAP4K4	9606.ENSP00000228918	9606.ENSP00000343658	0	0	0	0	0	0.214	0	0.303	0.428
LTBR	PTPRC	9606.ENSP00000228918	9606.ENSP00000411355	0	0	0	0	0	0	0	0.493	0.493
LTBR	TNFRSF11A	9606.ENSP00000228918	9606.ENSP00000465500	0	0	0	0.619	0	0	0.600	0.362	0.651
LTBR	TNFRSF1B	9606.ENSP00000228918	9606.ENSP00000365435	0	0	0	0.625	0.062	0	0.600	0.634	0.699
LTBR	NFKB2	9606.ENSP00000228918	9606.ENSP00000358983	0	0	0	0	0.080	0.270	0	0.701	0.781
LTBR	TNFSF14	9606.ENSP00000228918	9606.ENSP00000469049	0	0	0	0	0	0.683	0.800	0.972	0.998
LYN	SKAP2	9606.ENSP00000428924	9606.ENSP00000005587	0	0	0	0	0.062	0.515	0	0.441	0.723
LYN	NFKBIA	9606.ENSP00000428924	9606.ENSP00000216797	0	0	0	0	0.087	0.120	0	0.406	0.481
LYN	MAPK14	9606.ENSP00000428924	9606.ENSP00000229795	0	0	0.248	0.621	0	0.148	0.900	0.475	0.932
LYN	RAC2	9606.ENSP00000428924	9606.ENSP00000249071	0	0	0	0	0.199	0.140	0	0.391	0.544
LYN	RAF1	9606.ENSP00000428924	9606.ENSP00000251849	0	0	0	0.663	0	0.149	0.900	0.906	0.938
LYN	PPP2R5A	9606.ENSP00000428924	9606.ENSP00000261461	0	0	0	0	0	0.132	0.900	0	0.909
LYN	TYROBP	9606.ENSP00000428924	9606.ENSP00000262629	0	0	0	0	0.232	0	0	0.401	0.520
LYN	MAPK3	9606.ENSP00000428924	9606.ENSP00000263025	0	0	0.338	0.607	0	0.543	0.900	0.718	0.969
LYN	STAT3	9606.ENSP00000428924	9606.ENSP00000264657	0	0	0	0	0.062	0.539	0.900	0.633	0.982
LYN	PXN	9606.ENSP00000428924	9606.ENSP00000267257	0	0	0	0	0.062	0.063	0.900	0.847	0.984
LYN	PAK1	9606.ENSP00000428924	9606.ENSP00000278568	0	0	0.361	0.564	0	0.296	0	0.112	0.418
LYN	NCF1	9606.ENSP00000428924	9606.ENSP00000289473	0	0	0	0	0.147	0	0	0.368	0.437
LYN	STAT5B	9606.ENSP00000428924	9606.ENSP00000293328	0	0	0	0	0.062	0.140	0.900	0.661	0.969
LYN	PAK2	9606.ENSP00000428924	9606.ENSP00000314067	0	0	0.331	0.565	0	0.322	0	0.131	0.435
LYN	UNC119	9606.ENSP00000428924	9606.ENSP00000337040	0	0	0	0	0	0.281	0	0.398	0.548
LYN	SRA1	9606.ENSP00000428924	9606.ENSP00000337513	0	0	0	0	0	0	0	0.454	0.454
LYN	SNCA	9606.ENSP00000428924	9606.ENSP00000338345	0	0	0	0	0	0.220	0.900	0.123	0.925
LYN	PLAUR	9606.ENSP00000428924	9606.ENSP00000339328	0	0	0	0	0.091	0.486	0	0.155	0.570
LYN	PIK3AP1	9606.ENSP00000428924	9606.ENSP00000339826	0	0	0	0	0.161	0.308	0	0.352	0.591
LYN	STAT5A	9606.ENSP00000428924	9606.ENSP00000341208	0	0	0	0	0.088	0.140	0.900	0.575	0.962
LYN	RAC1	9606.ENSP00000428924	9606.ENSP00000348461	0	0	0	0	0	0.140	0.900	0.284	0.933
LYN	TLR9	9606.ENSP00000428924	9606.ENSP00000353874	0	0	0	0	0.080	0.089	0	0.434	0.484
LYN	MAPKAPK2	9606.ENSP00000428924	9606.ENSP00000356070	0	0	0.300	0	0.062	0.059	0	0.194	0.435
LYN	MCL1	9606.ENSP00000428924	9606.ENSP00000358022	0	0	0	0	0.062	0.270	0	0.408	0.559
LYN	PTEN	9606.ENSP00000428924	9606.ENSP00000361021	0	0	0	0	0.061	0.111	0	0.399	0.454
LYN	THEMIS2	9606.ENSP00000428924	9606.ENSP00000363031	0	0	0	0	0.202	0	0	0.706	0.756
LYN	TLR4	9606.ENSP00000428924	9606.ENSP00000363089	0	0	0	0	0.086	0.089	0	0.799	0.818
LYN	SYK	9606.ENSP00000428924	9606.ENSP00000364907	0	0	0	0.723	0.244	0.462	0.900	0.990	0.967
LYN	WAS	9606.ENSP00000428924	9606.ENSP00000365891	0	0	0	0	0.098	0.104	0	0.401	0.473
LYN	PIK3CD	9606.ENSP00000428924	9606.ENSP00000366563	0	0	0	0	0.096	0.104	0.800	0.453	0.899
LYN	NEDD9	9606.ENSP00000428924	9606.ENSP00000368759	0	0	0	0	0.062	0.283	0	0.233	0.439
LYN	PRKCD	9606.ENSP00000428924	9606.ENSP00000378217	0	0	0	0.576	0.092	0.275	0.900	0.878	0.954
